"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","ARRIVAL_DELAY_OVERNIGHT_COUNT","DEPARTURE_DELAY_OVERNIGHT_COUNT","ELAPSED_TIME_OVERNIGHT_COUNT","AIR_TIME_OVERNIGHT_COUNT","TAXI_OUT_OVERNIGHT_COUNT","TAXI_IN_OVERNIGHT_COUNT","SCHEDULED_TIME_OVERNIGHT_COUNT"
"2015","1","3","6","WN",2013,"N266WN","OAK","PDX",1110,1136,26,7,1143,100,98,88,543,1311,3,1250,1314,24,"",0,0,24,0,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",5470,"N137EV","LEX","ATL",1137,1213,36,5,1218,80,67,58,304,1316,4,1257,1320,23,"",0,0,0,23,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",2491,"N475AA","DFW","SLC",1150,1223,33,11,1234,105,100,85,989,1359,4,1335,1403,28,"",0,0,8,20,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1730,"N635SW","SJC","LAS",1200,1215,15,8,1223,80,83,63,386,1326,12,1320,1338,18,"",3,0,1,14,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",6264,"N563SW","SFO","FAT",1222,1235,13,23,1258,61,63,37,158,1335,3,1323,1338,15,"",2,0,1,12,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",759,"N406UA","SFO","SEA",1227,1319,52,17,1336,130,120,99,679,1515,4,1437,1519,42,"",0,0,42,0,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",375,"N668DN","ATL","SJU",1230,1244,14,15,1259,272,281,239,1547,1658,27,1702,1725,23,"",9,0,14,0,0,0,0,0,0,0,0,0
"2015","1","3","6","NK",362,"N506NK","IAH","ATL",1230,1244,14,25,1309,173,185,148,689,1537,12,1523,1549,26,"",26,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",796,"N981DL","MKE","DTW",1235,1231,-4,40,1311,130,156,108,237,1459,8,1445,1507,22,"",22,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",5673,"N14573","ORD","LNK",1240,1311,31,19,1330,105,97,74,466,1444,4,1425,1448,23,"",0,0,0,23,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",2456,"N573AA","SAT","DFW",1245,1313,28,14,1327,65,62,41,247,1408,7,1350,1415,25,"",0,0,0,25,0,0,0,0,0,0,0,0
"2015","1","3","6","HA",340,"N485HA","OGG","KOA",1252,1319,27,7,1326,32,31,20,84,1346,4,1324,1350,26,"",0,0,2,24,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",523,"N480UA","LAX","IAH",1255,1348,53,14,1402,317,318,294,1379,1856,10,1812,1906,54,"",1,0,51,2,0,0,0,0,0,0,0,0
"2015","1","3","6","B6",1142,"N537JB","PBI","BDL",1255,1309,14,41,1350,162,200,151,1133,1621,8,1537,1629,52,"",52,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",36,"N449WN","ATL","HOU",1315,1347,32,16,1403,75,87,66,696,1509,5,1430,1514,44,"",12,0,8,24,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",5382,"N945SW","ORD","MBS",1328,1434,66,24,1458,126,126,97,222,1635,5,1534,1640,66,"",0,0,51,15,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",2276,"N731SA","FLL","ATL",1330,1428,58,25,1453,120,124,86,581,1619,13,1530,1632,62,"",4,0,7,51,0,0,0,0,0,0,0,0
"2015","1","3","6","AS",65,"N788AS","JNU","ANC",1332,1412,40,19,1431,107,104,80,571,1551,5,1519,1556,37,"",0,0,0,0,37,0,0,0,0,0,0,0
"2015","1","3","6","OO",4965,"N784SK","SUN","DEN",1334,1347,13,84,1511,101,168,73,557,1624,11,1515,1635,80,"",67,0,0,13,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",5577,"N789SK","BZN","IAH",1334,1404,30,11,1415,250,255,237,1385,1812,7,1744,1819,35,"",5,0,15,15,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4126,"N798SW","SAT","PHX",1340,1407,27,9,1416,90,78,62,843,1518,7,1510,1525,15,"",0,0,4,11,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4654,"N257WN","SNA","SJC",1400,1502,62,7,1509,75,70,59,342,1608,4,1515,1612,57,"",11,0,0,46,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",1670,"N3LXAA","ORD","BOS",1400,1447,47,17,1504,190,189,164,867,1748,8,1710,1756,46,"",0,0,0,46,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",2560,"N7708E","FLL","BWI",1410,1436,26,35,1511,155,163,123,925,1714,5,1645,1719,34,"",34,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",5672,"N16987","LCH","IAH",1410,1506,56,9,1515,50,63,29,127,1544,25,1500,1609,69,"",13,0,7,49,0,0,0,0,0,0,0,0
"2015","1","3","6","MQ",2800,"N651MQ","DFW","HOU",1410,1438,28,15,1453,63,71,53,247,1546,3,1513,1549,36,"",8,0,5,23,0,0,0,0,0,0,0,0
"2015","1","3","6","HA",48,"N581HA","HNL","OAK",1430,1455,25,29,1524,430,429,394,2409,2158,6,2140,2204,24,"",0,0,0,24,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",1493,"N73299","EWR","LAX",1434,1515,41,46,1601,198,208,155,2454,1836,7,1752,1843,51,"",10,0,41,0,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",6485,"N958SW","DEN","TUS",1510,1541,31,37,1618,127,130,87,639,1745,6,1717,1751,34,"",3,0,19,12,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",510,"N546UA","JFK","SFO",1515,1548,33,43,1631,216,221,170,2586,1921,8,1851,1929,38,"",38,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",5319,"N952SW","DLH","ORD",1515,1627,72,11,1638,94,94,71,397,1749,12,1649,1801,72,"",0,0,0,72,0,0,0,0,0,0,0,0
"2015","1","3","6","US",1874,"N716UW","DCA","MCO",1520,1606,46,55,1701,145,176,111,759,1852,10,1745,1902,77,"",31,0,0,46,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",2339,"N4YAAA","ORD","DFW",1535,1655,80,15,1710,150,152,130,802,1920,7,1805,1927,82,"",2,0,0,80,0,0,0,0,0,0,0,0
"2015","1","3","6","B6",866,"N665JB","SJU","ORD",1535,1546,11,61,1647,198,222,150,2072,1917,11,1853,1928,35,"",24,0,0,11,0,0,0,0,0,0,0,0
"2015","1","3","6","US",837,"N249AU","STT","PHL",1540,1555,15,72,1707,188,265,186,1605,2013,7,1848,2020,92,"",77,0,15,0,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",226,"N805UA","DEN","DSM",1553,1815,142,57,1912,157,193,132,589,2124,4,1830,2128,178,"",36,0,12,130,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",5609,"N982SW","SFO","PDX",1555,1716,81,20,1736,110,112,88,550,1904,4,1745,1908,83,"",2,0,81,0,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",1361,"N550NW","RSW","DTW",1559,1724,85,13,1737,171,155,133,1084,1950,9,1850,1959,69,"",0,0,4,65,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",4300,"N21130","EWR","RIC",1603,2207,364,14,2221,86,85,64,277,2325,7,1729,2332,363,"",0,0,363,0,0,0,0,0,0,0,0,0
"2015","1","3","6","HA",354,"N492HA","LIH","HNL",1606,1638,32,6,1644,33,41,24,102,1708,11,1639,1719,40,"",0,0,9,31,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",4860,"N11113","LFT","DEN",1609,1719,70,14,1733,116,119,72,978,1845,33,1805,1918,73,"",3,0,3,67,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1712,"N469WN","BWI","DAY",1610,1657,47,13,1710,90,91,73,406,1823,5,1740,1828,48,"",1,0,47,0,0,0,0,0,0,0,0,0
"2015","1","3","6","AS",344,"N756AS","SEA","OAK",1610,1630,20,12,1642,114,115,98,671,1820,5,1804,1825,21,"",1,0,20,0,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",3490,"N438WN","DAL","BHM",1615,1640,25,15,1655,90,95,75,587,1810,5,1745,1815,30,"",5,0,12,13,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1255,"N376SW","PHX","SEA",1625,1725,60,9,1734,125,121,107,1107,1921,5,1830,1926,56,"",0,0,12,44,0,0,0,0,0,0,0,0
"2015","1","3","6","MQ",2964,"N646MQ","GRR","DFW",1625,1847,142,37,1924,130,164,111,931,2115,16,1835,2131,176,"",34,0,0,109,33,0,0,0,0,0,0,0
"2015","1","3","6","AS",37,"N526AS","MSP","SEA",1630,1632,2,24,1656,105,121,89,1399,1825,8,1815,1833,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",991,"N335NB","LGA","FLL",1630,1652,22,52,1744,202,211,155,1076,2019,4,1952,2023,31,"",9,0,0,0,22,0,0,0,0,0,0,0
"2015","1","3","6","WN",744,"N769SW","BUR","OAK",1655,1655,0,11,1706,70,115,100,325,1846,4,1805,1850,45,"",45,0,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","MQ",3244,"N674MQ","ORD","GRB",1655,1751,56,12,1803,53,45,30,173,1833,3,1748,1836,48,"",0,0,0,0,48,0,0,0,0,0,0,0
"2015","1","3","6","UA",1046,"N14231","IAD","DEN",1719,1730,11,13,1743,122,168,96,1452,1919,59,1921,2018,57,"",46,0,11,0,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",1265,"N68822","ORD","MCO",1719,1822,63,16,1838,225,226,205,1005,2203,5,2104,2208,64,"",1,0,35,28,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",240,"N292WN","MCO","STL",1720,1806,46,11,1817,90,73,57,882,1914,5,1850,1919,29,"",0,0,0,29,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",5077,"N398CA","MCO","BNA",1720,1755,35,11,1806,62,44,28,616,1834,5,1822,1839,17,"",0,0,4,13,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",671,"N463UA","DEN","LGA",1736,1815,39,65,1920,334,368,297,1620,17,6,2310,23,73,"",34,0,39,0,0,1,0,1,1,0,0,0
"2015","1","3","6","OO",6463,"N932SW","SMF","LAX",1743,1834,51,18,1852,92,93,58,373,1950,17,1915,2007,52,"",1,0,0,51,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",2172,"N942DN","TPA","ATL",1745,1803,18,12,1815,97,94,69,406,1924,13,1922,1937,15,"",0,0,4,11,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1359,"N7704B","DTW","BNA",1800,1846,46,12,1858,40,40,23,456,1921,5,1840,1926,46,"",0,0,1,45,0,0,0,0,0,0,0,0
"2015","1","3","6","OO",6337,"N797SK","GJT","DEN",1803,1955,112,26,2021,67,87,37,212,2058,24,1910,2122,132,"",20,0,0,112,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4705,"N636WN","PHX","SAN",1805,1835,30,7,1842,5,1437,1428,304,1830,2,1810,1832,22,"",0,0,22,0,0,0,0,1,1,0,0,0
"2015","1","3","6","EV",2566,"N909EV","DFW","TYS",1805,2206,241,18,2224,175,173,151,772,55,4,2100,59,239,"",0,0,0,239,0,1,0,1,1,0,0,0
"2015","1","3","6","F9",1525,"N206FR","IAH","DEN",1815,1933,78,21,1954,91,84,57,862,2051,6,1946,2057,71,"",56,0,13,2,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4117,"N291WN","MEM","BWI",1820,1841,21,9,1850,175,174,160,787,2130,5,2115,2135,20,"",0,0,6,14,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4374,"N773SA","PHX","STL",1830,1952,82,8,2000,230,218,206,1262,2326,4,2220,2330,70,"",0,0,6,64,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",2427,"N382AA","MIA","DFW",1830,1934,64,18,1952,139,126,101,1121,2133,7,2049,2140,51,"",0,0,16,35,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",4921,"N463WN","LAS","SJC",1835,1948,73,9,1957,80,89,60,386,2057,20,1955,2117,82,"",9,0,16,57,0,0,0,0,0,0,0,0
"2015","1","3","6","AA",1105,"N3JVAA","EWR","DFW",1840,1905,25,22,1927,190,192,164,1372,2211,6,2150,2217,27,"",2,0,0,21,4,0,0,0,0,0,0,0
"2015","1","3","6","AA",87,"N437AA","ORD","RNO",1845,2022,97,23,2045,145,134,106,1671,2231,5,2110,2236,86,"",0,0,4,82,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",326,"N412UA","IAD","SEA",1850,1932,42,14,1946,178,159,138,2306,2204,7,2148,2211,23,"",0,0,5,18,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",4596,"N11535","STL","EWR",1850,2005,75,10,2015,202,223,168,872,2303,45,2212,2348,96,"",49,0,21,26,0,0,0,0,0,0,0,0
"2015","1","3","6","VX",29,"N847VA","JFK","SFO",1855,1912,17,48,2000,220,225,172,2586,2252,5,2235,2257,22,"",5,17,0,0,0,0,0,0,0,0,0,0
"2015","1","3","6","B6",1551,"N267JB","BOS","MCO",1900,1954,54,79,2113,202,255,166,1121,2359,10,2222,9,107,"",53,0,54,0,0,1,0,1,0,0,1,0
"2015","1","3","6","EV",4330,"N11191","IAH","RIC",1900,1953,53,16,2009,224,218,194,1157,2323,8,2244,2331,47,"",0,0,0,47,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1884,"N7740A","BNA","DEN",1915,1959,44,8,2007,120,104,88,1014,2135,8,2115,2143,28,"",0,0,8,20,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",4238,"N14953","IAH","MOB",1915,2003,48,14,2017,80,75,58,427,2115,3,2035,2118,43,"",0,0,0,43,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",176,"N663SW","SMF","LAX",1925,2040,75,9,2049,80,77,60,373,2149,8,2045,2157,72,"",0,0,10,62,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",3222,"N273WN","BNA","ECP",1930,2001,31,8,2009,75,82,71,401,2120,3,2045,2123,38,"",7,0,23,8,0,0,0,0,0,0,0,0
"2015","1","3","6","HA",371,"N488HA","ITO","HNL",1930,2136,126,10,2146,50,57,40,216,2226,7,2020,2233,133,"",42,0,7,84,0,0,0,0,0,0,0,0
"2015","1","3","6","UA",1196,"N75429","ORD","DEN",1935,2038,63,18,2056,106,92,62,888,2158,12,2121,2210,49,"",0,0,0,49,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",339,"N423WN","LAX","HOU",1935,2020,45,8,2028,295,322,286,1390,114,28,30,142,72,"",27,0,34,11,0,0,0,1,1,0,0,1
"2015","1","3","6","DL",2626,"N366NW","MIA","LGA",1940,2002,22,30,2032,177,172,137,1096,2249,5,2237,2254,17,"",0,0,10,7,0,0,0,0,0,0,0,0
"2015","1","3","6","F9",909,"N938FR","TTN","DTW",1940,2259,199,10,2309,109,100,82,464,31,8,2129,39,190,"",93,0,13,84,0,1,0,1,1,0,0,0
"2015","1","3","6","AA",2264,"N3HLAA","DFW","PHL",1945,2020,35,17,2037,235,224,199,1303,2356,8,2340,4,24,"",0,0,14,10,0,1,0,1,0,0,1,0
"2015","1","3","6","WN",4096,"N360SW","PHX","DAL",2030,2108,38,16,2124,190,192,171,879,15,5,2340,20,40,"",2,0,22,16,0,1,0,1,1,0,0,0
"2015","1","3","6","B6",1583,"N351JB","BOS","RDU",2040,2203,83,41,2244,125,148,102,612,26,5,2245,31,106,"",23,0,0,44,39,1,0,1,1,0,0,0
"2015","1","3","6","WN",1353,"N619SW","OAK","ONT",2050,2120,30,9,2129,75,68,54,362,2223,5,2205,2228,23,"",0,0,12,11,0,0,0,0,0,0,0,0
"2015","1","3","6","EV",2571,"N902EV","MEI","PIB",2055,2125,30,8,2133,35,32,15,69,2148,9,2130,2157,27,"",0,0,0,27,0,0,0,0,0,0,0,0
"2015","1","3","6","DL",879,"N987AT","ATL","DAL",2109,2227,78,15,2242,85,80,59,721,2341,6,2234,2347,73,"",0,0,29,36,8,0,0,0,0,0,0,0
"2015","1","3","6","WN",1495,"N901WN","DEN","LAS",2125,2209,44,20,2229,50,49,23,628,2252,6,2215,2258,43,"",0,0,8,35,0,0,0,0,0,0,0,0
"2015","1","3","6","WN",1439,"N966WN","MDW","BDL",2130,2151,21,7,2158,175,173,155,777,33,11,25,44,19,"",0,0,19,0,0,0,0,1,1,0,0,1
"2015","1","3","6","WN",168,"N493WN","STL","OKC",2135,2317,102,5,2322,95,126,78,462,40,43,2310,123,133,"",31,0,0,102,0,1,0,1,1,0,0,0
"2015","1","3","6","WN",1542,"N604SW","ATL","FLL",2140,2319,99,19,2338,115,117,94,581,112,4,2335,116,101,"",2,0,60,39,0,1,0,1,1,0,0,0
"2015","1","3","6","AA",1019,"N3HKAA","MIA","TPA",2149,2314,85,11,2325,62,54,39,204,4,4,2251,8,77,"",0,0,63,14,0,1,0,1,1,0,0,0
"2015","1","3","6","AS",478,"N471AS","SEA","LAX",2155,2224,29,13,2237,148,138,117,954,34,8,23,42,19,"",0,0,4,15,0,0,0,1,1,0,0,1
"2015","1","3","6","DL",1126,"N904DL","ATL","CVG",2213,2250,37,29,2319,85,86,54,373,13,3,2338,16,38,"",1,0,37,0,0,1,0,1,1,0,0,0
"2015","1","3","6","OO",6217,"N744SK","SFO","EUG",2229,2236,7,67,2343,90,136,64,451,47,5,2359,52,53,"",46,0,0,7,0,1,0,1,1,0,0,0
"2015","1","4","7","AA",1674,"N861AA","LAS","MIA",35,53,18,15,108,448,454,429,2174,817,10,803,827,24,"",6,0,18,0,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",841,"N711HK","TUL","DAL",605,602,-3,9,611,70,90,44,237,655,37,715,732,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","UA",1054,"N37466","SJU","EWR",615,654,39,13,707,195,185,163,1608,950,9,930,959,29,"",0,0,0,29,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",878,"N894AT","MCI","DTW",615,620,5,37,657,178,188,145,629,922,6,913,928,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","AA",2303,"N491AA","ORD","DFW",620,632,12,16,648,155,162,141,802,909,5,855,914,19,"",7,0,0,0,12,0,0,0,0,0,0,0
"2015","1","4","7","EV",4218,"N17984","IND","IAH",620,619,-1,11,630,105,124,107,844,817,6,805,823,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",1327,"N384DA","CMH","LAX",625,947,202,10,957,138,110,90,1995,1127,10,843,1137,174,"",0,0,174,0,0,0,0,0,0,0,0,0
"2015","1","4","7","MQ",3634,"N645MQ","VPS","DFW",625,652,27,13,705,135,152,118,641,903,21,840,924,44,"",17,0,27,0,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",806,"N8329B","BUF","MDW",630,847,137,7,854,75,50,34,468,928,9,745,937,112,"",0,0,112,0,0,0,0,0,0,0,0,0
"2015","1","4","7","F9",1120,"N221FR","CLE","RSW",715,730,15,10,740,170,174,157,1025,1017,7,1005,1024,19,"",4,0,15,0,0,0,0,0,0,0,0,0
"2015","1","4","7","US",2070,"N521UW","LAX","CLT",735,729,-6,21,750,446,473,438,2125,1508,14,1501,1522,21,"",21,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",1471,"N7716A","PVD","MCO",800,815,15,18,833,185,193,165,1072,1118,10,1105,1128,23,"",23,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","EV",6070,"N18102","XNA","DEN",800,745,-15,39,824,70,102,38,616,902,25,910,927,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","MQ",2912,"N527MQ","STL","LGA",800,754,-6,60,854,200,238,171,888,1145,7,1120,1152,32,"",32,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","B6",219,"N281JB","JFK","CLT",802,813,11,26,839,128,149,116,541,1035,7,1010,1042,32,"",26,0,6,0,0,0,0,0,0,0,0,0
"2015","1","4","7","UA",1748,"N13750","ORD","EWR",830,930,60,23,953,184,190,158,719,1231,9,1134,1240,66,"",6,0,60,0,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",797,"N978DL","BDL","MSP",832,909,37,69,1018,130,186,110,1050,1208,7,1042,1215,93,"",56,0,37,0,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",1945,"N974DL","DTW","SRQ",835,908,33,14,922,182,175,157,1022,1159,4,1137,1203,26,"",0,0,2,24,0,0,0,0,0,0,0,0
"2015","1","4","7","OO",6336,"N471CA","SFO","RNO",842,1014,92,59,1113,61,100,36,192,1149,5,943,1154,131,"",39,0,92,0,0,0,0,0,0,0,0,0
"2015","1","4","7","US",1958,"N705UW","DCA","PBI",859,852,-7,70,1002,149,211,136,857,1218,5,1128,1223,55,"",55,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","US",2107,"N953UW","BOS","DCA",900,919,19,31,950,94,136,102,399,1132,3,1034,1135,61,"",42,0,19,0,0,0,0,0,0,0,0,0
"2015","1","4","7","AA",1437,"N359AA","MIA","DFW",920,959,39,45,1044,135,158,106,1121,1230,7,1135,1237,62,"",23,0,39,0,0,0,0,0,0,0,0,0
"2015","1","4","7","MQ",2813,"N0EGMQ","ORD","ATL",1000,1224,144,76,1340,173,233,152,606,1612,5,1253,1617,204,"",60,0,135,9,0,0,0,0,0,0,0,0
"2015","1","4","7","OO",5594,"N976SW","SAN","DEN",1000,1124,84,16,1140,210,215,182,853,1442,17,1330,1459,89,"",5,0,0,84,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",781,"N211WN","BNA","RDU",1010,1149,99,7,1156,140,130,119,442,1355,4,1230,1359,89,"",0,0,8,81,0,0,0,0,0,0,0,0
"2015","1","4","7","F9",566,"N919FR","DEN","MOT",1010,1026,16,13,1039,169,169,149,604,1308,7,1259,1315,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","1","4","7","EV",4574,"N14188","IAH","DTW",1021,1223,122,17,1240,229,235,192,1075,1552,26,1410,1618,128,"",6,0,122,0,0,0,0,0,0,0,0,0
"2015","1","4","7","AA",1047,"N3LTAA","LAX","ORD",1025,1105,40,15,1120,360,355,336,1744,1656,4,1625,1700,35,"",0,0,21,14,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",2081,"N649SW","SJC","SAN",1030,1115,45,10,1125,75,75,61,417,1226,4,1145,1230,45,"",0,0,45,0,0,0,0,0,0,0,0,0
"2015","1","4","7","EV",5061,"N606LR","ATL","SDF",1035,1103,28,23,1126,81,73,47,321,1213,3,1156,1216,20,"",0,0,7,13,0,0,0,0,0,0,0,0
"2015","1","4","7","EV",4378,"N26549","ELP","IAH",1038,1049,11,16,1105,171,177,152,667,1337,9,1329,1346,17,"",6,0,0,11,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",3739,"N486WN","MCO","ATL",1040,1035,-5,54,1129,90,127,66,404,1235,7,1210,1242,32,"",32,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","UA",480,"N543UA","SFO","LAS",1045,1132,47,18,1150,96,83,62,414,1252,3,1221,1255,34,"",0,0,29,5,0,0,0,0,0,0,0,0
"2015","1","4","7","US",628,"N520UW","ATL","CLT",1045,1040,-5,38,1118,75,98,50,226,1208,10,1200,1218,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","OO",6456,"N797SK","DEN","ICT",1054,1408,194,13,1421,140,130,113,420,1614,4,1314,1618,184,"",0,0,161,23,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",1338,"N7713A","CLE","BWI",1105,1259,114,9,1308,75,67,53,314,1401,5,1220,1406,106,"",0,0,0,106,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",1284,"N826DN","ATL","SEA",1105,1103,-2,28,1131,160,180,144,2182,1355,8,1345,1403,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","F9",358,"N921FR","DEN","MKE",1106,1149,43,14,1203,192,203,184,896,1507,5,1418,1512,54,"",54,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",1928,"N961WN","SEA","OAK",1110,1140,30,19,1159,125,117,94,671,1333,4,1315,1337,22,"",0,0,9,13,0,0,0,0,0,0,0,0
"2015","1","4","7","DL",2018,"N801DZ","MCO","ATL",1125,1127,2,44,1211,94,112,61,404,1312,7,1259,1319,20,"",20,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","OO",6502,"N118SY","SFO","SAT",1133,1206,33,19,1225,334,338,312,1482,1737,7,1707,1744,37,"",4,0,21,12,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",1924,"N395SW","OAK","LAS",1140,1206,26,14,1220,85,88,64,407,1324,10,1305,1334,29,"",3,0,4,22,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",3392,"N423WN","ABQ","PDX",1140,1153,13,6,1159,120,130,122,1111,1401,2,1340,1403,23,"",10,0,13,0,0,0,0,0,0,0,0,0
"2015","1","4","7","MQ",3494,"N532MQ","SYR","ORD",1140,1230,50,10,1240,70,92,52,607,1332,30,1250,1402,72,"",22,0,0,50,0,0,0,0,0,0,0,0
"2015","1","4","7","B6",512,"N231JB","AUS","FLL",1143,1150,7,22,1212,207,226,199,1105,1531,5,1510,1536,26,"",26,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",1208,"N929WN","RNO","LAX",1145,1330,105,10,1340,80,85,57,391,1437,18,1305,1455,110,"",5,0,1,104,0,0,0,0,0,0,0,0
"2015","1","4","7","UA",241,"N436UA","ORD","SEA",1155,1227,32,23,1250,156,163,134,1721,1504,6,1431,1510,39,"",7,0,0,0,32,0,0,0,0,0,0,0
"2015","1","4","7","US",2113,"N956UW","BOS","DCA",1200,1152,-8,35,1227,90,136,96,399,1403,5,1330,1408,38,"",38,0,0,0,0,0,0,0,0,0,0,0
"2015","1","4","7","AA",1686,"N4XGAA","STL","LAX",1225,1233,8,36,1309,130,150,103,1592,1452,11,1435,1503,28,"",20,0,0,8,0,0,0,0,0,0,0,0
"2015","1","4","7","EV",5410,"N708EV","DTW","IAH",1230,1356,86,14,1410,135,149,130,1075,1620,5,1445,1625,100,"",14,0,0,86,0,0,0,0,0,0,0,0
"2015","1","4","7","WN",3126,"N959WN","RSW","BWI",1245,1318,33,17,1335,145,132,111,919,1526,4,1510,1530,20,"",0,0,0,20,0,0,0,0,0,0,0,0
"2015","1","4","7","AA",202,"N3AAAA","LAX","BOS",1245,1320,35,12,1332,495,483,466,2611,2118,5,2100,2123,23,"",0,0,0,23,0,0,0,0,0,0,0,0
"2015","1","4","7","OO",5455,"N932EV","ORD","EAU",1310,1445,95,64,1549,77,120,52,268,1641,4,1427,1645,138,"",43,0,0,95,0,0,0,0,0,0,0,0
"2015","1","4","7","US",529,"N665AW","CLT","EWR",1320,1354,34,98,1532,111,177,74,529,1646,5,1511,1651,100,"",70,0,30,0,0,0,0,0,0,0,0,0
"2015","1","4","7","US",1721,"N963UW","LGA","PHL",1320,1322,2,72,1434,68,117,42,96,1516,3,1428,1519,51,"",49,0,2,0,0,0,0,0,0,0,0,0
